drugbank_id,name,smiles
DB05262,Oxypurinol,O=C1NC(=O)C2=CNNC2=N1
DB05263,Caprospinol,CCCCCC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](C[C@@H]5O[C@]6(CC[C@@H](C)CO6)[C@@H](C)[C@H]45)[C@@H]3CC=C2C1
DB05265,Ecabet,[H][C@@]12CCC3=CC(C(C)C)=C(C=C3[C@@]1(C)CCC[C@@]2(C)C(O)=O)S(O)(=O)=O
DB05266,Ibudilast,CC(C)C(=O)C1=C2C=CC=CN2N=C1C(C)C
DB05271,Rotigotine,CCCN(CCC1=CC=CS1)[C@H]1CCC2=C(O)C=CC=C2C1
DB05273,Samarium (153Sm) lexidronam,[153Sm+3].OP(O)(=O)CN(CCN(CP(O)([O-])=O)CP(O)([O-])=O)CP(O)([O-])=O
DB05284,CA4P,COC1=CC(=CC(OC)=C1OC)[C@@H](O)CC1=CC(O)=C(OC)C=C1
DB05288,Anecortave acetate,[H][C@@]12CC[C@](O)(C(=O)COC(C)=O)[C@@]1(C)CC=C1[C@@]2([H])CCC2=CC(=O)CC[C@]12C
DB05289,Tarenflurbil,C[C@@H](C(O)=O)C1=CC(F)=C(C=C1)C1=CC=CC=C1
DB05294,Vandetanib,COC1=C(OCC2CCN(C)CC2)C=C2N=CN=C(NC3=C(F)C=C(Br)C=C3)C2=C1
DB05295,Eldecalcitol,[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)[C@@H](OCCCO)[C@H](O)C1=C)[C@H](C)CCCC(C)(C)O
DB05296,Motexafin lutetium,[Lu+3].CC([O-])=O.CC([O-])=O.CCC1=C2[N-]C(\C=C3/N=C(/C=N/C4=CC(OCCOCCOCCOC)=C(OCCOCCOCCOC)C=C4\N=C\C4=N\C(=C/2)\C(CCCO)=C4C)C(C)=C3CCCO)=C1CC
DB05297,Paclitaxel docosahexaenoic acid,CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC(=O)O[C@@H](C(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)C3=CC=CC=C3)[C@@]3([H])[C@@](C)([C@@H](O)C[C@@]4([H])OC[C@@]34OC(=O)C)C(=O)[C@H](OC(=O)C)C(=C1C)C2(C)C)[C@@H](NC(=O)C1=CC=CC=C1)C1=CC=CC=C1
DB05298,Tetomilast,CCOC1=C(OCC)C=C(C=C1)C1=NC(=CS1)C1=NC(=CC=C1)C(O)=O
DB05316,Pimavanserin,CC(C)COC1=CC=C(CNC(=O)N(CC2=CC=C(F)C=C2)C2CCN(C)CC2)C=C1
DB05327,Ranirestat,FC1=C(CN2C(=O)C3=CC=CN3[C@@]3(CC(=O)NC3=O)C2=O)C=CC(Br)=C1
DB05339,MN-305,Cl.C(CNC[C@H]1COC2=CC=CC=C2O1)COC1=CC2=C(OCO2)C=C1
DB05340,ATL-2502,[Na+].CC12CC(O)C3C(CCC4=CC(=O)C=CC34C)C1CCC2(O)C(=O)COC(=O)C1=CC(=CC=C1)S([O-])(=O)=O
DB05343,Arundic acid,CCCCCC[C@@H](CCC)C(O)=O
DB05351,Dexlansoprazole,CC1=C(OCC(F)(F)F)C=CN=C1C[S@@](=O)C1=NC2=CC=CC=C2N1
DB05377,Chlorfenson,ClC1=CC=C(OS(=O)(=O)C2=CC=C(Cl)C=C2)C=C1
DB05380,DOTMP HO-166,[166Ho++].OP(O)(=O)CN1CCN(CP(O)(O)=O)CCN(CP([O-])([O-])=O)CCN(CP(O)(O)=O)CC1
DB05381,Histamine,NCCC1=CNC=N1
DB05382,Iodine,II
DB05383,Pimagedine,NNC(N)=N
DB05389,Tetrachlorodecaoxide,O.O=O.[O-][Cl]=O.[O-][Cl]=O.[O-][Cl]=O.[O-][Cl]=O
DB05395,Amibegron,CCOC(=O)COC1=CC=C2CC[C@@H](CC2=C1)NC[C@H](O)C1=CC=CC(Cl)=C1
DB05398,C31G,CCCCCCCCCCCC[N+](C)(C)[O-].CCCCCCCCCCCC[N+](C)(C)CC([O-])=O
DB05399,Succinobucol,CC(C)(C)C1=CC(SC(C)(C)SC2=CC(=C(OC(=O)CCC(O)=O)C(=C2)C(C)(C)C)C(C)(C)C)=CC(=C1O)C(C)(C)C
DB05403,CEP-1347,[H][C@@]12C[C@H](C(=O)OOC)[C@](C)(O1)N1C3=C(C=C(CSCC)C=C3)C3=C4CNC(=O)C4=C4C5=C(C=CC(CSCC)=C5)N2C4=C13
DB05408,Emricasan,C[C@H](NC(=O)C(=O)NC1=CC=CC=C1C(C)(C)C)C(=O)N[C@@H](CC(O)=O)C(=O)COC1=C(F)C(F)=CC(F)=C1F
DB05409,NCX 701,CC(=O)NC1=CC=C(OC(=O)CCCO[N+]([O-])=O)C=C1
DB05410,NCX 1022,CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C1CCC2(O)C(=O)COC(=O)C1=CC=CC(CON(=O)=O)=C1
DB05412,Talmapimod,[H][C@]1(C)CN(C(=O)C2=C(Cl)C=C3N(C)C=C(C(=O)C(=O)N(C)C)C3=C2)[C@]([H])(C)CN1CC1=CC=C(F)C=C1
DB05413,Tifuvirtide,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC1=CNC2=CC=CC=C12)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC1=CNC2=CC=CC=C12)NC(C)=O)[C@@H](C)CC)[C@@H](C)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O
DB05414,Pipendoxifene,CC1=C(N(CC2=CC=C(OCCN3CCCCC3)C=C2)C2=C1C=C(O)C=C2)C1=CC=C(O)C=C1
DB05416,Cardarine,CC1=C(CSC2=CC(C)=C(OCC(O)=O)C=C2)SC(=N1)C1=CC=C(C=C1)C(F)(F)F
DB05420,Gallium maltolate,[Ga+3].CC1=C([O-])C(=O)C=CO1.CC1=C([O-])C(=O)C=CO1.CC1=C([O-])C(=O)C=CO1
DB05421,CP-122721,COC1=CC=C(OC(F)(F)F)C=C1CN[C@H]1CCCN[C@H]1C1=CC=CC=C1
DB05422,OPC-14523,COC1=CC=CC2=C1CCC(=O)N2CCCN1CCN(CC1)C1=CC=CC(Cl)=C1
DB05423,ORG-34517,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)C1=CC=C2OCOC2=C1
DB05424,Canertinib,FC1=C(Cl)C=C(NC2=NC=NC3=CC(OCCCN4CCOCC4)=C(NC(=O)C=C)C=C23)C=C1
DB05426,talactoferrin alpha,COC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CC1=CC=C(O)C=C1
DB05428,motexafin gadolinium,[Gd+3].CC([O-])=O.CC([O-])=O.CCC1=C(CC)/C2=C/C3=N/C(=C\N=C4/C=C(OCCOCCOCCOC)C(OCCOCCOCCOC)=C/C/4=N\C=C4/N=C(/C=C\1\[N-]\2)C(CCCO)=C4C)/C(C)=C3CCCO
DB05431,MLN-977,[H][C@@]1(COC2=CC=C(F)C=C2)CC[C@]([H])(O1)C#CCCN(O)C(O)=N
DB05434,ABT-510,CCC[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)CNC(=O)CN(C)C(C)=O)C(C)C)[C@@H](C)CC)[C@@H](C)O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NCC
DB05442,Etiprednol dicloacetate,[H][C@@]12CC[C@](OC(=O)C(Cl)Cl)(C(=O)OCC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
DB05444,Iroxanadine,C(C1CONC(=N1)C1=CN=CC=C1)N1CCCCC1
DB05446,LJP 1082,NC(CCC(=O)NC(CSCO)C(=O)NCC(O)=O)C(O)=O
DB05448,PX-12,CCC(C)SSC1=NC=CN1
DB05450,Smilagenin,[H][C@]12C[C@@]3([H])[C@]4([H])CC[C@]5([H])C[C@@H](O)CC[C@]5(C)[C@@]4([H])CC[C@]3(C)[C@@]1([H])[C@H](C)[C@@]1(CC[C@@H](C)CO1)O2
DB05454,Paliroden,FC(F)(F)C1=CC(=CC=C1)C1=CCN(CCC2=CC=C(C=C2)C2=CC=CC=C2)CC1
DB05456,ETC-588,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C
DB05458,Pozanicline,CC1=C(OC[C@@H]2CCCN2)C=CC=N1
DB05460,Ezatiostat,CCOC(=O)[C@@H](N)CCC(=O)N[C@@H](CSCC1=CC=CC=C1)C(=O)N[C@@H](C(=O)OCC)C1=CC=CC=C1
DB05461,OPC-28326,O.Cl.CCC(=O)NC1=C(C)C=C(C=C1C)C(=O)N1CCC(CC1)N(C)CCC1=CC=CC=C1
DB05462,Chlorotoxin I-131,CCC(C(C1=CC=CC=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1
DB05465,Tandutinib,COC1=C(OCCCN2CCCCC2)C=C2N=CN=C(N3CCN(CC3)C(=O)NC3=CC=C(OC(C)C)C=C3)C2=C1
DB05470,VX-702,NC(=O)N(C1=CC=C(C(N)=O)C(=N1)C1=CC=C(F)C=C1F)C1=C(F)C=CC=C1F
DB05475,Golotimod,N[C@H](CCC(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(O)=O)C(O)=O
DB05476,WX-UK1,Cl.CCOC(=O)N1CCN(CC1)C(=O)[C@H](CC1=CC=CC(=C1)C(N)=N)NS(=O)(=O)C1=C(C=C(C=C1C(C)C)C(C)C)C(C)C
DB05478,Pradefovir Mesylate,CS(O)(=O)=O.NC1=C2N=CN(CCOC[P@@]3(=O)OCC[C@H](O3)C3=CC(Cl)=CC=C3)C2=NC=N1
DB05479,CZEN 002,CSCC[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(C)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)NC(CC1=CN=CN1)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(N)=O
DB05482,7-ethyl-10-hydroxycamptothecin,CCC1=C2C=C(O)C=CC2=NC2=C1CN1C2=CC2=C(COC(=O)[C@]2(O)CC)C1=O
DB05490,AMG-131,ClC1=CC=C(C(Cl)=C1)S(=O)(=O)NC1=CC(Cl)=C(OC2=CN=C3C=CC=CC3=C2)C(Cl)=C1
DB05492,Epicept NP-1,CC1=CC(=C(NCCCN)C=C1)[N+]([O-])=O
DB05494,Elacytarabine,[H]\C(CCCCCCCC)=C(\[H])CCCCCCCC(=O)OC[C@@]1([H])O[C@@]([H])(N2C=CC(=N)N=C2O)[C@@]([H])(O)[C@]1([H])O
DB05498,KW-7158,C[C@](O)(C(=O)NC1=CC=CC2=C1C(=O)C1=C(CS2(=O)=O)C=CS1)C(F)(F)F
DB05501,AMD-070,NCCCCN(CC1=NC2=CC=CC=C2N1)[C@H]1CCCC2=C1N=CC=C2
DB05511,Piclidenoson,CNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C(NCC3=CC(I)=CC=C3)N=CN=C12
DB05513,Atiprimod,CCCC1(CCC)CCC2(CCN(CCCN(CC)CC)C2)CC1
DB05514,Cobiprostone,CC[C@H](C)CC(F)(F)[C@@]1(O)CC[C@H]2[C@@H](CC(=O)[C@@H]2CCCCCCC(O)=O)O1
DB05518,Managlinat dialanetil,[H][C@@](C)(NP(=O)(N[C@@]([H])(C)C(=O)OCC)C1=CC=C(O1)C1=C(CC(C)C)SC(=N)N1)C(=O)OCC
DB05519,Budiodarone,CC[C@H](C)OC(=O)CC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=C(O1)C=CC=C2
DB05520,Mimopezil,[H]\C(C)=C1\[C@]2([H])CC3=C(C=CC(O)=N3)[C@]1(CC(C)=C2)\N=C(/[H])C1=CC(Cl)=CC(OC)=C1O
DB05521,Telaprevir,[H][C@@]12CCC[C@]1([H])[C@H](N(C2)C(=O)[C@@H](NC(=O)[C@@H](NC(=O)C1=NC=CN=C1)C1CCCCC1)C(C)(C)C)C(=O)N[C@@H](CCC)C(=O)C(=O)NC1CC1
DB05524,Pelitinib,CCOC1=CC2=C(C=C1NC(=O)\C=C\CN(C)C)C(NC1=CC(Cl)=C(F)C=C1)=C(C=N2)C#N
DB05528,Mipomersen,[H]C1(CC([H])(OP(O)(=S)OCC2([H])OC([H])(CC2([H])OP(O)(=S)OCC2([H])OC([H])(CC2([H])OP(O)(=S)OCC2([H])OC([H])(CC2([H])OP(O)(=S)OCC2([H])OC([H])(CC2([H])OP(O)(=S)OCC2([H])OC([H])(CC2([H])OP(O)(=S)OCC2([H])OC([H])(CC2([H])OP(O)(=S)OCC2([H])OC([H])(CC2([H])OP(O)(=S)OCC2([H])OC([H])(CC2([H])OP(O)(=S)OCC2([H])OC([H])(N3C=NC4=C3NC(=N)N=C4O)C([H])(OCCOC)C2([H])OP(O)(=S)OCC2([H])OC([H])(N3C=C(C)C(=N)N=C3O)C([H])(OCCOC)C2([H])OP(O)(=S)OCC2([H])OC([H])(N3C=NC4=C(N)N=CN=C34)C([H])(OCCOC)C2([H])OP(O)(=S)OCC2([H])OC([H])(N3C=C(C)C(=N)N=C3O)C([H])(OCCOC)C2([H])OP(O)(=S)OCC2([H])OC([H])(N3C=C(C)C(=N)N=C3O)C([H])(OCCOC)C2([H])O)N2C=C(C)C(=N)N=C2O)N2C=C(C)C(O)=NC2=O)N2C=C(C)C(O)=NC2=O)N2C=C(C)C(=N)N=C2O)N2C=NC3=C2NC(=N)N=C3O)N2C=C(C)C(O)=NC2=O)N2C=C(C)C(=N)N=C2O)N2C=C(C)C(O)=NC2=O)C([H])(COP(O)(=S)OC2([H])CC([H])(OC2([H])COP(O)(=S)OC2([H])C([H])(COP(O)(=S)OC3([H])C([H])(COP(O)(=S)OC4([H])C([H])(COP(O)(=S)OC5([H])C([H])(COP(O)(=S)OC6([H])C([H])(CO)OC([H])(N7C=NC8=C7NC(=N)N=C8O)C6([H])OCCOC)OC([H])(N6C=C(C)C(=N)N=C6O)C5([H])OCCOC)OC([H])(N5C=C(C)C(=N)N=C5O)C4([H])OCCOC)OC([H])(N4C=C(C)C(O)=NC4=O)C3([H])OCCOC)OC([H])(N3C=C(C)C(=N)N=C3O)C2([H])OCCOC)N2C=NC3=C(N)N=CN=C23)O1)N1C=NC2=C1NC(=N)N=C2O
DB05531,alpha-Pyrrolidinononanophenone,CCCCCCCC(N1CCCC1)C(=O)C1=CC=CC=C1
DB05532,BMS-488043,COC1=C2C(NC=C2C(=O)C(=O)N2CCN(CC2)C(=O)C2=CC=CC=C2)=C(OC)N=C1
DB05540,Alanosine,N[C@@H](CN(O)N=O)C(O)=O
DB05541,Brivaracetam,CCC[C@H]1CN([C@@H](CC)C(N)=O)C(=O)C1
DB05542,Naronapride,CO[C@H]1CN(CCCCCC(=O)O[C@H]2CN3CCC2CC3)CC[C@H]1NC(=O)C1=C(OC)C=C(N)C(Cl)=C1
DB05549,INO-1001,CS(O)(=O)=O.OC1=NC2=C(CC3=CC(=CC=C23)S(=O)(=O)NCCCN2CCOCC2)C2=CC=CC=C12
DB05552,TG100-115,NC1=NC(N)=C2N=C(C3=CC=CC(O)=C3)C(=NC2=N1)C1=CC(O)=CC=C1
DB05553,Regrelor,[H][C@]12O[C@@H](O[C@@]1([H])[C@@H](O[C@@H]2COP(O)(O)=O)N1C=NC2=C1N=CN=C2NC(=O)NCC)\C=C\C1=CC=CC=C1
DB05560,Delcasertib,[H][C@](N)(CSSC[C@]([H])(N)C(O)=N[C@@]([H])(CC1=CC=C(O)C=C1)C(O)=NCC(O)=N[C@@]([H])(CCCNC(N)=N)C(O)=N[C@@]([H])(CCCCN)C(O)=N[C@@]([H])(CCCCN)C(O)=N[C@@]([H])(CCCNC(N)=N)C(O)=N[C@@]([H])(CCCNC(N)=N)C(O)=N[C@@]([H])(CCC(O)=N)C(O)=N[C@@]([H])(CCCNC(N)=N)C(O)=N[C@@]([H])(CCCNC(N)=N)C(O)=N[C@@]([H])(CCCNC(N)=N)C(O)=O)C(O)=N[C@@]([H])(CO)C(O)=N[C@@]([H])(CC1=CC=CC=C1)C(O)=N[C@@]([H])(CC(O)=N)C(O)=N[C@@]([H])(CO)C(O)=N[C@@]([H])(CC1=CC=C(O)C=C1)C(O)=N[C@@]([H])(CCC(O)=O)C(O)=N[C@@]([H])(CC(C)C)C(O)=NCC(O)=N[C@@]([H])(CO)C(O)=N[C@@]([H])(CC(C)C)C(O)=O
DB05562,Naluzotan,CC(=O)NC1=CC=CC(=C1)N1CCN(CCCCNS(=O)(=O)CC2CCCCC2)CC1
DB05565,PBT-1033,CN(C)CC1=CC=C2C(Cl)=CC(Cl)=C(O)C2=N1
DB05575,Motesanib,CC1(C)CNC2=C1C=CC(=C2)N=C(O)C1=C(NCC2=CC=NC=C2)N=CC=C1
DB05585,Verubulin,COC1=CC=C(C=C1)N(C)C1=NC(C)=NC2=C1C=CC=C2
DB05586,Facinicline,[H]N([C@@H]1CN2CCC1CC2)C(=O)C1=NN([H])C2=CC=CC=C12
DB05590,Bedoradrine,CN(C)C(=O)COC1=CC=C2CC[C@@H](CC2=C1)NC[C@H](O)C1=CC=C(O)C(CCO)=C1
DB05592,Blarcamesine,CN(C)CC1CCOC1(C1=CC=CC=C1)C1=CC=CC=C1
DB05596,PRX-03140,CC(C)N1C2=C(C=CS2)C(O)=C(C(=O)NCCCN2CCCCC2)C1=O
DB05607,PRX-08066,OC(=O)\C=C\C(O)=O.FC1=C(C=C(CN2CCC(CC2)NC2=C3C=C(Cl)SC3=NC=N2)C=C1)C#N
DB05608,MKC-1,CN1C=C(C2=CC=CC=C12)C1=C(C(=O)NC1=O)C1=CN(C)C2=CC(=CC=C12)[N+]([O-])=O
DB05611,Apilimod,CC1=CC=CC(\C=N\NC2=CC(=NC(OCCC3=CC=CC=N3)=N2)N2CCOCC2)=C1
DB05616,"4'-Methylene-5,8,10-trideazaaminopterin",OC(=O)C(CC(=C)C(O)=O)NC(=O)C1=CC=C(CCC2=CC3=C(NC(=N)NC3=N)C=C2)C=C1
DB05624,Teverelix,CC(C)C[C@H](NC(=O)[C@@H](CCCCNC(N)=O)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@@H](CC1=CC=CN=C1)NC(=O)[C@@H](CC1=CC=C(Cl)C=C1)NC(=O)[C@@H](CC1=CC2=C(C=CC=C2)C=C1)NC(C)=O)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O
DB05626,Retaspimycin,CO[C@H]1C[C@H](C)CC2=C(NCC=C)C(O)=CC(NC(=O)\C(C)=C\C=C/[C@H](OC)[C@@H](OC(N)=O)\C(C)=C\[C@H](C)[C@H]1O)=C2O
DB05630,Sodium stibogluconate,O.O.O.O.O.O.O.O.O.[Na+].[Na+].[Na+].[H][C@@]1(O[Sb]2(O)(O[Sb]34([O-])O[C@@H](C([O-])=O)[C@@]([H])(O3)[C@]([H])(O4)[C@H](O)CO)O[C@@H](C([O-])=O)[C@@]1([H])O2)[C@H](O)CO
DB05631,ALT-2074,CC1(C)CN[Se]C2=CC=CC=C12
DB05633,Glypromate,[H][C@@](CCC(O)=O)(N=C(O)[C@]1([H])CCCN1C(=O)CN)C(O)=O
DB05642,DDP-225,O.Cl.CC1=CC2=C(N=C(N=C2S1)N1CCNCC1)C1=CC=CC=C1F
DB05644,KP-1461,CCCCCCCOC(=O)NC1=NC(=O)N(CN1)[C@H]1C[C@H](O)[C@@H](CO)O1
DB05645,Larazotide,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)CNC(=O)CN)C(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N1CCC[C@H]1C(=O)NCC(O)=O
DB05650,OT-551,CC1(C)CC(CC(C)(C)N1O)OC(=O)C1CC1
DB05653,IRX-5183,CC1(C)CCC(C)(C)C2=C1C=C(C(=O)NC1=CC(F)=C(C(O)=O)C(F)=C1)C(O)=C2Cl
DB05659,Faropenem medoxomil,[H][C@]12SC(=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(=O)OCC1=C(C)OC(=O)O1)[C@@]1([H])CCCO1
DB05667,Levoketoconazole,CC(=O)N1CCN(CC1)C1=CC=C(OC[C@@H]2CO[C@](CN3C=CN=C3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1
DB05668,Palifosfamide,OP(=O)(NCCCl)NCCCl
DB05676,Apremilast,[H][C@](CS(C)(=O)=O)(N1C(=O)C2=C(C1=O)C(=CC=C2)N=C(C)O)C1=CC(OCC)=C(OC)C=C1
DB05678,SLx-4090,COC1=CC=CC(C(O)=NC2=CC=C3CN(CCC3=C2)C(=O)OC2=CC=CC=C2)=C1C1=CC=C(C=C1)C(F)(F)F
DB05680,Sotirimod,CC(C)CN1C(C)=NC2=C1C1=NC=CC=C1N=C2N
DB05683,Iodofiltic acid I-123,CC(CCCCCCCCCCCCC1=CC=C([123I])C=C1)CC(O)=O
DB05686,Sivifene,OC1=CC=C(C=C1)C(=NNC1=CC=C(C=C1[N+]([O-])=O)[N+]([O-])=O)C1=CC=C(O)C=C1
DB05695,NPS-2143,CC(C)(CC1=CC=C2C=CC=CC2=C1)NC[C@@H](O)COC1=CC=CC(Cl)=C1C#N
DB05706,13-deoxydoxorubicin,COC1=C2C(=O)C3=C(O)C4=C(C[C@@](O)(CCO)C[C@@H]4O[C@H]4C[C@H](N)[C@H](O)[C@H](C)O4)C(O)=C3C(=O)C2=CC=C1
DB05708,GTS-21,[H]\C(=C1\CCCN=C1C1=CN=CC=C1)C1=C(OC)C=C(OC)C=C1
DB05710,Gantacurium,COC1=CC(C[C@@H]2C3=CC(OC)=C(OC)C=C3CC[N@@+]2(C)CCCOC(=O)C(\Cl)=C\C(=O)OCCC[N@@+]2(C)CCC3=CC(OC)=C(OC)C=C3[C@@H]2C2=CC(OC)=C(OC)C(OC)=C2)=CC(OC)=C1OC
DB05713,LY-517717,CN1CCC(CC1)N1CCN(CC1)C(=O)[C@H](NC(=O)C1=CC=C2C=CNC2=C1)C1=CC=CC=C1
DB05714,Flovagatran,COCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](CC1=CC=CC=C1)NC(=O)OCC1=CC=CC=C1)B(O)O
DB05719,Elesclomol,CN(NC(=O)CC(=O)NN(C)C(=S)C1=CC=CC=C1)C(=S)C1=CC=CC=C1
DB05724,alpha-Conotoxin VC 1.1,[H]NCC(=O)N[C@H]1CSSC[C@@H]2NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H]3CCCN3C(=O)[C@H](CC(O)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(O)=O)NC(=O)[C@@H]3CCCN3C(=O)[C@H](CC3=CNC=N3)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CC3=CC=C(O)C=C3)NC(=O)[C@H](CC(N)=O)NC2=O)[C@@H](C)CC)C(N)=O)NC1=O
DB05732,Strontium malonate,[Sr++].[O-]C(=O)CC([O-])=O
DB05737,Varespladib methyl,CCC1=C(C(=O)C(N)=O)C2=C(OCC(=O)OC)C=CC=C2N1CC1=CC=CC=C1
DB05738,Vapitadine,OC(=N)C1=CN=C2N1CCC1=CC=CC=C1C21CCNCC1
DB05767,Andrographolide,[H]\C(C[C@]1([H])C(=C)CC[C@]2([H])[C@](C)(CO)[C@]([H])(O)CC[C@@]12C)=C1/C(=O)OC[C@@]1([H])O
DB05772,Rabeximod,CN(C)CCNC(=O)CN1C2=C(C=C(Cl)C=C2)C2=C1N=C1C=C(C)C(C)=CC1=N2
DB05779,Oglufanide,N[C@@H](CCC(O)=O)C(O)=N[C@@H](CC1=CNC2=CC=CC=C12)C(O)=O
DB05786,Irofulven,CC1=C(CO)C2=C(C)C3(CC3)[C@@](C)(O)C(=O)C2=C1
DB05790,SR 140333,[Cl-].CC(C)OC1=CC=CC(CC(=O)N2CCC[C@](CC[N+]34CCC(CC3)(CC4)C3=CC=CC=C3)(C2)C2=CC(Cl)=C(Cl)C=C2)=C1
DB05791,Perflubron,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br
DB05792,Arylacenamide,Cl.CCN(C\C=C/C1=CC(Cl)=C(C=C1)C1CCCCC1)C1CCCCC1
DB05796,Daglutril,CCOC(=O)[C@H](CCC1=CC=CC=C1)CC1(CCCC1)C(=O)N[C@H]1CCC2=CC=CC=C2N(CC(O)=O)C1=O
DB05800,Alethine,NCCC(=O)NCCSSCCNC(=O)CCN
DB05804,Prasterone sulfate,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@H](CC[C@]12C)OS(O)(=O)=O
DB05805,NS-2359,COC[C@H]1[C@H]2CC[C@@H](C[C@@H]1C1=CC=C(Cl)C(Cl)=C1)N2C
DB05806,Cositecan,CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=C(CC[Si](C)(C)C)C4=CC=CC=C4N=C13)C2=O
DB05812,Abiraterone,[H][C@@]12CC=C(C3=CC=CN=C3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C
DB05814,GPI-1485,CCC(C)(C)C(=O)C(=O)N1CCC[C@H]1C(O)=O
DB05817,Laromustine,CNC(=O)N(N(CCCl)S(C)(=O)=O)S(C)(=O)=O
DB05824,CNS-5161,CSC1=CC(\N=C(/N)N(C)C2=CC(SC)=CC=C2)=C(Cl)C=C1
DB05830,Trestolone,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3C[C@@H](C)[C@@]21[H]
